ProductKey,Product ID,Product Name,Category,Sub-Category
1573,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers
1574,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings
1575,OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage
1576,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories
1577,OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies
1578,TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones
1579,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
1580,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners
1581,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories
1582,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders
1583,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables
1584,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art
1585,FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs
1586,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs
1587,OFF-LA-10003537,Avery 515,Office Supplies,Labels
1588,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper
1589,OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper
1590,TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories
1591,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies
1592,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders
1593,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings
1594,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories
1595,TEC-PH-10002789,LG Exalt,Technology,Phones
1596,OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders
1597,OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art
1598,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings
1599,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings
1600,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories
1601,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories
1602,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases
1603,TEC-PH-10001619,LG G3,Technology,Phones
1604,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper
1605,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper
1606,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art
1607,OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes
1608,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones
1609,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings
1610,OFF-AR-10003481,Newell 348,Office Supplies,Art
1611,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper
1612,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings
1613,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances
1614,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings
1615,OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art
1616,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories
1617,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines
1618,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories
1619,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings
1620,OFF-PA-10002499,Xerox 1890,Office Supplies,Paper
1621,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones
1622,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels
1623,OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art
1624,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones
1625,FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases
1626,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders
1627,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances
1628,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases
1629,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories
1630,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines
1631,OFF-AR-10001227,Newell 338,Office Supplies,Art
1632,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs
1633,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
1634,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
1635,OFF-PA-10004248,Xerox 1990,Office Supplies,Paper
1636,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper
1637,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders
1638,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes
1639,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases
1640,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines
1641,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings
1642,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper
1643,OFF-AR-10001972,Newell 323,Office Supplies,Art
1644,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art
1645,OFF-AP-10001366,Staple holder,Office Supplies,Appliances
1646,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders
1647,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines
1648,OFF-LA-10003720,Avery 487,Office Supplies,Labels
1649,TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines
1650,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings
1651,OFF-PA-10000556,Xerox 208,Office Supplies,Paper
1652,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories
1653,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes
1654,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
1655,OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper
1656,OFF-LA-10000414,Avery 503,Office Supplies,Labels
1657,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances
1658,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases
1659,OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art
1660,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases
1661,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables
1662,OFF-AR-10003217,Newell 316,Office Supplies,Art
1663,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage
1664,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art
1665,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes
1666,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper
1667,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables
1668,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage
1669,OFF-PA-10004948,Xerox 190,Office Supplies,Paper
1670,OFF-PA-10001725,Xerox 1892,Office Supplies,Paper
1671,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
1672,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
1673,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage
1674,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper
1675,OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes
1676,OFF-LA-10003388,Avery 5,Office Supplies,Labels
1677,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones
1678,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
1679,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
1680,OFF-PA-10002709,Xerox 1956,Office Supplies,Paper
1681,FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings
1682,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders
1683,FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings
1684,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances
1685,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper
1686,FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings
1687,FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases
1688,TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers
1689,FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
1690,OFF-PA-10003228,Xerox 1917,Office Supplies,Paper
1691,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories
1692,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories
1693,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones
1694,OFF-PA-10000483,Xerox 19,Office Supplies,Paper
1695,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories
1696,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories
1697,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper
1698,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes
1699,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
1700,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders
1701,TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories
1702,OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art
1703,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
1704,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
1705,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings
1706,OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners
1707,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art
1708,TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones
1709,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
1710,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones
1711,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances
1712,OFF-FA-10003485,Staples,Office Supplies,Fasteners
1713,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances
1714,OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper
1715,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper
1716,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines
1717,OFF-ST-10000136,Letter Size File,Office Supplies,Storage
1718,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones
1719,TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones
1720,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
1721,TEC-PH-10000562,Samsung Convoy 3,Technology,Phones
1722,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
1723,OFF-LA-10004178,Avery 491,Office Supplies,Labels
1724,OFF-PA-10003797,Xerox 209,Office Supplies,Paper
1725,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
1726,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances
1727,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies
1728,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables
1729,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
1730,OFF-LA-10000305,Avery 495,Office Supplies,Labels
1731,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones
1732,OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art
1733,OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper
1734,OFF-PA-10003302,Xerox 1906,Office Supplies,Paper
1735,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines
1736,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
1737,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders
1738,OFF-PA-10001215,Xerox 1963,Office Supplies,Paper
1739,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories
1740,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
1741,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings
1742,OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper
1743,OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art
1744,OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners
1745,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
1746,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
1747,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
1748,OFF-PA-10000048,Xerox 20,Office Supplies,Paper
1749,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
1750,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper
1751,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
1752,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage
1753,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones
1754,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art
1755,OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage
1756,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage
1757,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
1758,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
1759,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
1760,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art
1761,OFF-LA-10003498,Avery 475,Office Supplies,Labels
1762,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines
1763,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings
1764,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
1765,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
1766,TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones
1767,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper
1768,OFF-PA-10001952,Xerox 1902,Office Supplies,Paper
1769,OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies
1770,OFF-PA-10001826,Xerox 207,Office Supplies,Paper
1771,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
1772,TEC-MA-10003176,Okidata B400 Printer,Technology,Machines
1773,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories
1774,TEC-PH-10002114,Xiaomi Mi3,Technology,Phones
1775,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper
1776,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories
1777,OFF-PA-10001801,Xerox 193,Office Supplies,Paper
1778,TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones
1779,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances
1780,TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories
1781,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings
1782,FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings
1783,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines
1784,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones
1785,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders
1786,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper
1787,OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders
1788,TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones
1789,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper
1790,OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage
1791,OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper
1792,TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines
1793,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings
1794,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings
1795,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
1796,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper
1797,OFF-LA-10002368,Avery 479,Office Supplies,Labels
1798,TEC-MA-10003230,Okidata C610n Printer,Technology,Machines
1799,OFF-PA-10000295,Xerox 229,Office Supplies,Paper
1800,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies
1801,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings
1802,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings
1803,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs
1804,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances
1805,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones
1806,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings
1807,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories
1808,TEC-PH-10004094,Motorola L703CM,Technology,Phones
1809,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
1810,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances
1811,OFF-PA-10001837,Xerox 1976,Office Supplies,Paper
1812,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art
1813,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders
1814,OFF-PA-10001243,Xerox 1983,Office Supplies,Paper
1815,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings
1816,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
1817,OFF-LA-10002473,Avery 484,Office Supplies,Labels
1818,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
1819,TEC-MA-10001856,Okidata C610n Printer,Technology,Machines
1820,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage
1821,OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art
1822,TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines
1823,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
1824,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings
1825,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
1826,OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances
1827,OFF-PA-10002558,Xerox 1938,Office Supplies,Paper
1828,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories
1829,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper
1830,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
1831,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases
1832,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings
1833,TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines
1834,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art
1835,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
1836,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners
1837,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances
1838,TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories
1839,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art
1840,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies
1841,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines
1842,OFF-PA-10000312,Xerox 1955,Office Supplies,Paper
1843,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper
1844,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper
1845,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines
1846,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
1847,TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones
1848,OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,Supplies
1849,TEC-MA-10003337,Okidata B401 Printer,Technology,Machines
1850,OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper
1851,OFF-AR-10003477,4009 Highlighters,Office Supplies,Art
1852,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
1853,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels
1854,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs
1855,OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes
1856,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines
1857,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
1858,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones
1859,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines
1860,OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances
1861,TEC-PH-10002645,LG G2,Technology,Phones
1862,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage
